<S> <S>+BSTag
"Hangi	hangi <n> <3s>
"Hangi	hangi <n> <3p>
şöyle	şöyle <adv> <Dan_0> <n> <3p>
okudu:	oku <v> <t_past> <3p>
Kupa	kupa <n> <3s>
Kupa	kupa <n> <3p>
Kraliçesi,	kraliçe <n> <p3s> <3s>
Kraliçesi,	kraliçe <n> <p3s> <3p>
turta	turta <n> <3s>
turta	turta <n> <3p>
yaptı,	yap <v> <t_past> <3p>
Bir	bir <adj> <Djn_0> <n>
Bir	bir <adj> <Djn_0> <n> <3s>
Bir	bir <adj> <Djn_0> <n> <3p>
Bir	bir <num>
Bir	bir <num> <Dmn_0> <n>
Bir	bir <num> <Dmn_0> <n> <3s>
Bir	bir <num> <Dmn_0> <n> <3p>
Bir	bir <det>
yaz	yaz <n> <3s>
yaz	yaz <n> <3p>
yaz	yaz <v> <t_imp> <2s>
yaz	yaz <v> <t_imp> <3p>
gününde:	günü <n> <p2s> <loc> <3s>
gününde:	günü <n> <p2s> <loc> <3p>
gününde:	gün <n> <p2s> <loc>
gününde:	gün <n> <p2s> <loc> <3s>
gününde:	gün <n> <p2s> <loc> <3p>
gününde:	gün <n> <p3s> <loc>
gününde:	gün <n> <p3s> <loc> <3s>
gününde:	gün <n> <p3s> <loc> <3p>
Kupa	kupa <n> <3s>
Kupa	kupa <n> <3p>
Valesi,	vale <n> <p3s> <3s>
Valesi,	vale <n> <p3s> <3p>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
turtaları	turta <n> <pl> <p3s> <3s>
turtaları	turta <n> <pl> <p3s> <3p>
turtaları	turta <n> <pl> <acc>
turtaları	turta <n> <pl> <acc> <3s>
turtaları	turta <n> <pl> <acc> <3p>
turtaları	turta <n> <p3p>
turtaları	turta <n> <p3p> <3s>
turtaları	turta <n> <p3p> <3p>
çaldı,	çal <n> <cpl_di> <3p>
çaldı,	çal <n> <3p> <cpl_di>
çaldı,	çal <v> <t_past> <3s>
çaldı,	çal <v> <t_past> <3p>
"Ve	ve <cnjadv>
onları	onlar <prn> <pers> <p3s> <3s>
onları	onlar <prn> <pers> <p3s> <3p>
onları	onlar <prn> <pers> <acc>
onları	onlar <prn> <pers> <acc> <3s>
onları	onlar <prn> <pers> <acc> <3p>
onları	on <n> <pl> <p3s>
onları	on <n> <pl> <p3s> <3s>
onları	on <n> <pl> <p3s> <3p>
onları	on <n> <pl> <acc>
onları	on <n> <pl> <acc> <3s>
onları	on <n> <pl> <acc> <3p>
onları	on <n> <p3p>
onları	on <n> <p3p> <3s>
onları	on <n> <p3p> <3p>
onları	on <num> <Dmn_0> <n> <pl> <p3s>
onları	on <num> <Dmn_0> <n> <pl> <p3s> <3s>
onları	on <num> <Dmn_0> <n> <pl> <p3s> <3p>
onları	on <num> <Dmn_0> <n> <pl> <acc>
onları	on <num> <Dmn_0> <n> <pl> <acc> <3s>
onları	on <num> <Dmn_0> <n> <pl> <acc> <3p>
onları	on <num> <Dmn_0> <n> <p3p>
onları	on <num> <Dmn_0> <n> <p3p> <3s>
onları	on <num> <Dmn_0> <n> <p3p> <3p>
onları	o <prn> <pers> <pl> <p3s>
onları	o <prn> <pers> <pl> <p3s> <3s>
onları	o <prn> <pers> <pl> <p3s> <3p>
onları	o <prn> <pers> <pl> <acc>
onları	o <prn> <pers> <pl> <acc> <3s>
onları	o <prn> <pers> <pl> <acc> <3p>
onları	o <prn> <pers> <p3p>
onları	o <prn> <pers> <p3p> <3s>
onları	o <prn> <pers> <p3p> <3p>
tamamen	tamamen <adv> <Dan_0> <n>
tamamen	tamamen <adv> <Dan_0> <n> <3s>
tamamen	tamamen <adv> <Dan_0> <n> <3p>
götürdü!"	götür <v> <t_past> <3p>
"Kararınızı	karar <adj> <Djn_0> <n> <p2p> <acc> <3s>
"Kararınızı	karar <adj> <Djn_0> <n> <p2p> <acc> <3p>
"Kararınızı	karar <n> <p2p> <acc>
"Kararınızı	karar <n> <p2p> <acc> <3s>
"Kararınızı	karar <n> <p2p> <acc> <3p>
verin,"	veri <n> <p2s> <3s>
verin,"	veri <n> <p2s> <3p>
verin,"	ver <v> <t_imp> <2p>
dedi	de <v> <t_past> <3p>
Kral	kral <n> <3s>
Kral	kral <n> <3p>
jüriye.	jüri <n> <dat> <3s>
jüriye.	jüri <n> <dat> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Henüz	henüz <adv> <Dan_0> <n>
"Henüz	henüz <adv> <Dan_0> <n> <3s>
"Henüz	henüz <adv> <Dan_0> <n> <3p>
"Henüz	henüz <n>
"Henüz	henüz <n> <3s>
"Henüz	henüz <n> <3p>
değil,	değil <not> <3p>
değil,	değ <v> <pass> <t_imp> <2s>
değil,	değ <v> <pass> <t_imp> <3p>
henüz	henüz <adv> <Dan_0> <n>
henüz	henüz <adv> <Dan_0> <n> <3s>
henüz	henüz <adv> <Dan_0> <n> <3p>
henüz	henüz <n>
henüz	henüz <n> <3s>
henüz	henüz <n> <3p>
değil!"	değil <not> <3p>
değil!"	değ <v> <pass> <t_imp> <2s>
değil!"	değ <v> <pass> <t_imp> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3s>
aceleyle	acele <adj> <Djn_0> <n> <ins> <3p>
aceleyle	acele <adv> <Dan_0> <n> <ins>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3s>
aceleyle	acele <adv> <Dan_0> <n> <ins> <3p>
sözünü	söz <n> <p2s> <acc> <3s>
sözünü	söz <n> <p2s> <acc> <3p>
sözünü	söz <n> <p3s> <acc>
sözünü	söz <n> <p3s> <acc> <3s>
sözünü	söz <n> <p3s> <acc> <3p>
kesti	kes <n> <cpl_di> <3p>
kesti	kes <n> <3p> <cpl_di>
kesti	kes <v> <t_past> <3s>
kesti	kes <v> <t_past> <3p>
Tavşan.	tavşan <n> <3s>
Tavşan.	tavşan <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Bundan	bun <n> <abl> <3s>
"Bundan	bun <n> <abl> <3p>
"Bundan	bu <prn> <dem> <abl>
"Bundan	bu <prn> <dem> <abl> <3s>
"Bundan	bu <prn> <dem> <abl> <3p>
önce	önce <adv> <Dan_0> <n>
önce	önce <adv> <Dan_0> <n> <3s>
önce	önce <adv> <Dan_0> <n> <3p>
önce	önce <postp>
önce	ön <n> <D_CA> <adj>
önce	ön <n> <D_CA> <adj> <Djn_0> <n>
önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3s>
önce	ön <n> <D_CA> <adj> <Djn_0> <n> <3p>
önce	ön <n> <D_CA> <adv>
önce	ön <n> <D_CA> <adv> <Dan_0> <n>
önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3s>
önce	ön <n> <D_CA> <adv> <Dan_0> <n> <3p>
önce	ön <n> <D_CA> <n>
önce	ön <n> <D_CA> <n> <3s>
önce	ön <n> <D_CA> <n> <3p>
önce	ön <n> <ca>
daha	daha <adv> <Dan_0> <n>
daha	daha <adv> <Dan_0> <n> <3s>
daha	daha <adv> <Dan_0> <n> <3p>
daha	daha <n>
daha	daha <n> <3s>
daha	daha <n> <3p>
yapılacak	yap <v> <pass> <t_fut> <3p>
yapılacak	yap <v> <pass> <vn_acak>
yapılacak	yap <v> <pass> <vn_acak> <3s>
yapılacak	yap <v> <pass> <vn_acak> <3p>
yapılacak	yap <v> <pass> <part_acak>
yapılacak	yap <v> <pass> <part_acak> <3s>
yapılacak	yap <v> <pass> <part_acak> <3p>
yapılacak	yap <v> <pass> <cv_acak>
yapılacak	yap <v> <pass> <cv_ecek>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
şey	şey <n> <3s>
şey	şey <n> <3p>
var!"	var <n> <3s>
var!"	var <n> <3p>
var!"	var <v> <t_imp> <2s>
var!"	var <v> <t_imp> <3p>
var!"	var <exist> <3s>
var!"	var <exist> <3p>
"İlk	<unk>
tanığı	tanık <n> <p3s> <3s>
tanığı	tanık <n> <p3s> <3p>
tanığı	tanık <n> <acc>
tanığı	tanık <n> <acc> <3s>
tanığı	tanık <n> <acc> <3p>
çağırın,"	<unk>
dedi	de <v> <t_past> <3p>
Kral;	kral <n> <3s>
Kral;	kral <n> <3p>
Beyaz	beyaz <n> <3s>
Beyaz	beyaz <n> <3p>
Tavşan	tavşan <n> <3s>
Tavşan	tavşan <n> <3p>
trompete	trompet <n> <dat> <3s>
trompete	trompet <n> <dat> <3p>
üç	üç <n> <3s>
üç	üç <n> <3p>
üç	üç <num>
üç	üç <num> <Dmn_0> <n>
üç	üç <num> <Dmn_0> <n> <3s>
üç	üç <num> <Dmn_0> <n> <3p>
kez	kez <n> <3s>
kez	kez <n> <3p>
üfledi	üfle <v> <t_past> <3p>
ve	ve <cnjadv>
"İlk	<unk>
tanık!"	tanık <n> <3s>
tanık!"	tanık <n> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
seslendi.	sesle <v> <pass> <t_past> <3p>
seslendi.	ses <n> <D_lAn> <v> <t_past> <3s>
seslendi.	ses <n> <D_lAn> <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
İlk	<unk>
tanık	tanık <n> <3s>
tanık	tanık <n> <3p>
Şapkacı'ydı.	şapka <n> <D_CI> <adj> <Djn_0> <n> <cpl_di> <3p>
Şapkacı'ydı.	şapka <n> <D_CI> <adj> <Djn_0> <n> <3p> <cpl_di>
Şapkacı'ydı.	şapka <n> <D_CI> <n> <cpl_di> <3s>
Şapkacı'ydı.	şapka <n> <D_CI> <n> <cpl_di> <3p>
Şapkacı'ydı.	şapka <n> <D_CI> <n> <3p> <cpl_di>
</S> </S>+ESTag
<S> <S>+BSTag
Bir	bir <adj> <Djn_0> <n>
Bir	bir <adj> <Djn_0> <n> <3s>
Bir	bir <adj> <Djn_0> <n> <3p>
Bir	bir <num>
Bir	bir <num> <Dmn_0> <n>
Bir	bir <num> <Dmn_0> <n> <3s>
Bir	bir <num> <Dmn_0> <n> <3p>
Bir	bir <det>
elinde	el <n> <p2s> <loc> <3s>
elinde	el <n> <p2s> <loc> <3p>
elinde	el <n> <p3s> <loc>
elinde	el <n> <p3s> <loc> <3s>
elinde	el <n> <p3s> <loc> <3p>
çay	çay <n> <3s>
çay	çay <n> <3p>
fincanı,	fincan <n> <p3s> <3s>
fincanı,	fincan <n> <p3s> <3p>
fincanı,	fincan <n> <acc>
fincanı,	fincan <n> <acc> <3s>
fincanı,	fincan <n> <acc> <3p>
diğer	diğer <adj> <Djn_0> <n>
diğer	diğer <adj> <Djn_0> <n> <3s>
diğer	diğer <adj> <Djn_0> <n> <3p>
diğer	diğer <det>
elinde	el <n> <p2s> <loc> <3s>
elinde	el <n> <p2s> <loc> <3p>
elinde	el <n> <p3s> <loc>
elinde	el <n> <p3s> <loc> <3s>
elinde	el <n> <p3s> <loc> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
parça	parça <n> <3s>
parça	parça <n> <3p>
tereyağlı	tereyağ <n> <D_lI> <adj> <Djn_0> <n>
tereyağlı	tereyağ <n> <D_lI> <adj> <Djn_0> <n> <3s>
tereyağlı	tereyağ <n> <D_lI> <adj> <Djn_0> <n> <3p>
tereyağlı	tereyağ <n> <D_lI> <n>
tereyağlı	tereyağ <n> <D_lI> <n> <3s>
tereyağlı	tereyağ <n> <D_lI> <n> <3p>
ekmekle	ekmek <n> <D_lA> <v> <t_imp> <3p>
ekmekle	ekmek <n> <ins>
ekmekle	ekmek <n> <ins> <3s>
ekmekle	ekmek <n> <ins> <3p>
ekmekle	ek <v> <vn_mak> <ins>
ekmekle	ek <v> <vn_mak> <ins> <3s>
ekmekle	ek <v> <vn_mak> <ins> <3p>
ekmekle	ek <v> <vinf> <ins>
ekmekle	ek <v> <cv_mak> <ins>
içeri	içeri <adv> <Dan_0> <n>
içeri	içeri <adv> <Dan_0> <n> <3s>
içeri	içeri <adv> <Dan_0> <n> <3p>
içeri	içeri <n>
içeri	içeri <n> <3s>
içeri	içeri <n> <3p>
içeri	içeri <n> <p3s>
içeri	içeri <n> <p3s> <3s>
içeri	içeri <n> <p3s> <3p>
içeri	içeri <n> <acc>
içeri	içeri <n> <acc> <3s>
içeri	içeri <n> <acc> <3p>
girdi.	girdi <n> <3s>
girdi.	girdi <n> <3p>
girdi.	gir <v> <t_past> <3s>
girdi.	gir <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Affedersiniz,	affet <v> <t_aor> <2p>
Majesteleri,"	majeste <n> <pl> <p3s> <3s>
Majesteleri,"	majeste <n> <pl> <p3s> <3p>
Majesteleri,"	majeste <n> <pl> <acc>
Majesteleri,"	majeste <n> <pl> <acc> <3s>
Majesteleri,"	majeste <n> <pl> <acc> <3p>
Majesteleri,"	majeste <n> <p3p>
Majesteleri,"	majeste <n> <p3p> <3s>
Majesteleri,"	majeste <n> <p3p> <3p>
diye	de <v> <t_opt> <3p>
diye	diye <cnjsub>
başladı,	baş <n> <D_lA> <v> <t_past> <3p>
"bunları	bun <n> <pl> <p3s> <3s>
"bunları	bun <n> <pl> <p3s> <3p>
"bunları	bun <n> <pl> <acc>
"bunları	bun <n> <pl> <acc> <3s>
"bunları	bun <n> <pl> <acc> <3p>
"bunları	bun <n> <p3p>
"bunları	bun <n> <p3p> <3s>
"bunları	bun <n> <p3p> <3p>
"bunları	bu <prn> <dem> <pl> <p3s>
"bunları	bu <prn> <dem> <pl> <p3s> <3s>
"bunları	bu <prn> <dem> <pl> <p3s> <3p>
"bunları	bu <prn> <dem> <pl> <acc>
"bunları	bu <prn> <dem> <pl> <acc> <3s>
"bunları	bu <prn> <dem> <pl> <acc> <3p>
"bunları	bu <prn> <dem> <p3p>
"bunları	bu <prn> <dem> <p3p> <3s>
"bunları	bu <prn> <dem> <p3p> <3p>
içeri	içeri <adv> <Dan_0> <n>
içeri	içeri <adv> <Dan_0> <n> <3s>
içeri	içeri <adv> <Dan_0> <n> <3p>
içeri	içeri <n>
içeri	içeri <n> <3s>
içeri	içeri <n> <3p>
içeri	içeri <n> <p3s>
içeri	içeri <n> <p3s> <3s>
içeri	içeri <n> <p3s> <3p>
içeri	içeri <n> <acc>
içeri	içeri <n> <acc> <3s>
içeri	içeri <n> <acc> <3p>
getirdiğim	getir <v> <vn_dik> <p1s>
getirdiğim	getir <v> <vn_dik> <p1s> <3s>
getirdiğim	getir <v> <vn_dik> <p1s> <3p>
getirdiğim	getir <v> <part_dik> <1s>
getirdiğim	getir <v> <part_dik> <p1s>
getirdiğim	getir <v> <part_dik> <p1s> <3s>
getirdiğim	getir <v> <part_dik> <p1s> <3p>
için:	için <cnjcoo>
için:	iç <adj> <Djn_0> <n> <p2s>
için:	iç <adj> <Djn_0> <n> <p2s> <3s>
için:	iç <adj> <Djn_0> <n> <p2s> <3p>
için:	iç <adj> <Djn_0> <n> <gen>
için:	iç <adj> <Djn_0> <n> <gen> <3s>
için:	iç <adj> <Djn_0> <n> <gen> <3p>
için:	iç <n> <p2s>
için:	iç <n> <p2s> <3s>
için:	iç <n> <p2s> <3p>
için:	iç <n> <gen>
için:	iç <n> <gen> <3s>
için:	iç <n> <gen> <3p>
için:	iç <v> <t_imp> <2p>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
çağrıldığımda	çağır <v> <pass> <vn_dik> <p1s> <loc> <3s>
çağrıldığımda	çağır <v> <pass> <vn_dik> <p1s> <loc> <3p>
çağrıldığımda	çağır <v> <pass> <part_dik> <p1s> <loc>
çağrıldığımda	çağır <v> <pass> <part_dik> <p1s> <loc> <3s>
çağrıldığımda	çağır <v> <pass> <part_dik> <p1s> <loc> <3p>
çayımı	çay <n> <p1s> <acc> <3s>
çayımı	çay <n> <p1s> <acc> <3p>
tam	tam <adj> <Djn_0> <n>
tam	tam <adj> <Djn_0> <n> <3s>
tam	tam <adj> <Djn_0> <n> <3p>
olarak	ol <v> <cv_erek>
bitirmemiştim."	<unk>
"Bitirmiş	bit <v> <caus> <t_narr> <3p>
"Bitirmiş	bit <v> <caus> <cv_mis>
olmalıydın,"	ol <v> <D_mA> <n> <D_lI> <n> <cpl_di> <2s>
olmalıydın,"	ol <v> <t_obl> <cpl_di> <2s>
dedi	de <v> <t_past> <3p>
Kral.	kral <n> <3s>
Kral.	kral <n> <3p>
</S> </S>+ESTag
